data__alt,data__angle,data__fuel_lt,data__ext_volt,data__odom,data__lat,data__lon,data__rpm,data__speed,data__time,data__engine,,accelerometer_x,accelerometer_y,accelerometer_z,accelerometer_total,angle,latitude,longitude,speed,
54,341,15.64000034,12178,222199,37.9976183,23.6740766,828,0,8:47:13 PM,1,,,,,,,,,,
54,341,15.64000034,12156,222199,37.9976183,23.6740766,832,0,8:47:28 PM,1,,9.75612,-0.430956,-0.47884,9.73482,39,37.9975932,23.6741446,0,
54,195,15.64000034,12818,222199,37.9975183,23.6739816,1220,7,8:47:41 PM,1,,9.92052,-1.03669,-1.57538,9.73961,253,37.997489,23.6740208,14.1218,
54,117,15.64000034,12886,222199,37.9973849,23.674015,1679,10,8:47:48 PM,1,,9.88444,-0.557849,-0.893037,9.8282,175,37.9973566,23.6741353,15.3704,
54,50,15.64000034,12905,222199,37.9972983,23.6743499,1657,7,8:48:01 PM,1,,9.77828,-2.16915,1.0319,9.47864,108,37.9972848,23.6743353,7.6969,
54,19,15.64000034,12894,222199,37.9975249,23.6744816,1052,17,8:48:07 PM,1,,11.9065,-1.19231,0.0670376,11.8465,77,37.9975755,23.6745415,17.3953,
55,22,15.64000034,12908,222199,37.9982349,23.6749366,1314,22,8:48:22 PM,1,,10.5665,-1.06781,0.490811,10.501,80,37.9982093,23.6748884,22.2926,
58,23,15.64000034,12538,222199,37.9990233,23.6753516,1283,21,8:48:37 PM,1,,9.9469,-0.893037,-0.943315,9.86172,81,37.9991272,23.6753737,21.7147,
60,38,15.64000034,12302,222199,37.9992516,23.6755283,832,3,8:48:52 PM,1,,9.56943,-0.517148,0.059855,9.55526,96,37.9993022,23.67548,3.50874,
60,346,15.64000034,12865,222199,37.9993183,23.6755433,827,6,8:49:03 PM,1,,9.92146,-0.737414,-0.509965,9.88087,44,37.9993494,23.6754738,6.90139,
61,313,15.64000034,12848,222199,37.9993683,23.6754899,1872,7,8:49:16 PM,1,,10.1972,-0.914585,2.61447,9.81383,11,37.9994161,23.6754542,9.77154,
62,309,15.64000034,12184,222199,37.9999,23.6748283,1311,21,8:49:31 PM,1,,9.99939,-1.12767,0.648829,9.91439,7,38.0000732,23.6747745,22.4274,
60,338,15.64000034,12166,222199,38.0007666,23.6739316,1248,32,8:49:46 PM,1,,9.60587,-0.323217,-0.70629,9.57441,36,38.0009889,23.6740412,32.2579,
63,13,15.64000034,12580,222199,38.0016566,23.6737233,1356,20,8:50:01 PM,1,,9.69561,0.272939,1.56341,9.56484,71,38.0016982,23.6737661,21.2264,
60,30,15.64000034,12623,222199,38.002805,23.6746133,1568,41,8:50:16 PM,1,,9.80185,-1.05105,0.452504,9.73482,88,38.0029366,23.6747555,41.0379,
58,29,15.64000034,12188,222200,38.0041199,23.67562,1321,36,8:50:31 PM,1,,10.0046,-0.337582,-0.452504,9.98861,87,38.0040798,23.6756687,35.5367,
59,20,15.64000034,12186,222200,38.0045766,23.6759833,800,0,8:50:46 PM,1,,9.3797,-0.500388,0.0646434,9.36612,78,38.0045329,23.6760298,0,
58,6,15.64000034,12611,222200,38.0046866,23.6760366,1214,0,8:51:01 PM,1,,9.71054,-1.3623,1.9417,9.4164,64,38.0046356,23.6761132,0,
58,316,15.64000034,12731,222200,38.0047216,23.6760149,1968,9,8:51:03 PM,1,,9.55944,-0.916979,-0.246603,9.51216,14,38.0046602,23.6760934,10.6228,
59,304,15.64000034,12212,222200,38.0051766,23.6752649,1121,19,8:51:18 PM,1,,10.3303,-0.873884,0.744597,10.2663,2,38.0051036,23.6752762,18.9366,
61,350,15.64000034,12669,222200,38.0053983,23.67496,1130,13,8:51:26 PM,1,,9.64587,-0.430956,0.672771,9.61272,48,38.0053315,23.6750871,13.9996,
62,21,15.64000034,12730,222200,38.0054383,23.6750166,1246,17,8:51:27 PM,1,,9.70135,-0.787692,0.349553,9.663,79,38.0053639,23.6751195,18.4437,
66,61,15.64000034,12532,222200,38.00576,23.6754283,801,7,8:51:39 PM,1,,10.3399,-0.189142,-0.993594,10.2903,119,38.0057044,23.6754778,7.40769,
66,91,15.64000034,12672,222200,38.0057649,23.67547,1299,7,8:51:41 PM,1,,9.77695,0.847547,0.94571,9.69412,149,38.0057199,23.6755132,7.09147,
67,128,15.64000034,12808,222200,38.0056783,23.675615,1667,17,8:51:45 PM,1,,9.55271,-0.339977,0.253785,9.54329,186,38.0057004,23.6755625,19.638,
69,129,15.64000034,12392,222200,38.0046283,23.6772366,1312,47,8:52:00 PM,1,,8.90789,-0.342371,0.191536,8.89925,195,38.004619,23.6772555,47.9168,
69,123,15.64000034,12143,222200,38.0035316,23.679045,864,28,8:52:15 PM,1,,10.2198,-0.509965,-1.63763,10.0748,189,38.0035019,23.679152,25.5544,
66,123,15.64000034,12135,222200,38.003405,23.6793366,800,0,8:52:30 PM,1,,9.41516,-0.129287,-0.071826,9.414,189,38.0034009,23.6793572,0,
66,123,15.64000034,12140,222200,38.003405,23.6793366,800,0,8:52:45 PM,1,,9.02396,0.023942,0.0574608,9.02375,189,38.003401,23.6793569,0,
66,123,15.64000034,12138,222200,38.003405,23.6793366,800,0,8:53:00 PM,1,,9.91021,-0.433351,1.77889,9.73961,189,38.003401,23.6793569,0,
63,110,15.64000034,12653,222200,38.0030833,23.6802499,1758,42,8:53:15 PM,1,,9.18914,-0.452504,0.608127,9.15782,176,38.0030987,23.6802918,43.298,
56,113,15.64000034,12170,222201,38.0021966,23.6831416,1629,78,8:53:30 PM,1,,8.69133,-0.837971,-0.584185,8.6311,179,38.0022007,23.6831229,76.9264,
46,120,15.64000034,12138,222201,38.0005816,23.68704,1696,85,8:53:45 PM,1,,9.83282,-0.519542,0.237026,9.81623,186,38.0009932,23.6863864,84.5562,
36,127,15.64000034,12144,222201,37.9991349,23.6900049,1664,82,8:54:00 PM,1,,9.29183,-0.497994,0.248997,9.27514,193,37.9988903,23.6903667,81.9731,
21,130,15.64000034,12147,222202,37.9972366,23.6928733,1536,74,8:54:15 PM,1,,8.90036,-0.227449,0.555455,8.88009,196,37.9970173,23.6931864,74.664,
33,130,15.64000034,12143,222202,37.9955966,23.695295,1248,61,8:54:30 PM,1,,12.2231,-0.380678,1.27372,12.1506,196,37.9955174,23.6954217,62.5678,
36,129,15.64000034,12098,222202,37.9941116,23.6975283,1305,48,8:54:45 PM,1,,9.26674,-0.696713,-0.773327,9.2081,195,37.9941041,23.6974694,47.716,
36,126,15.64000034,12122,222202,37.9936533,23.698195,775,0,8:55:00 PM,1,,9.96568,-0.857124,0.217872,9.92636,192,37.9936691,23.6981516,0,
36,126,15.64000034,12125,222202,37.9936533,23.698195,800,0,8:55:15 PM,1,,10.0498,-0.950498,0.189142,10.003,192,37.9936692,23.6981515,0,
38,131,15.64000034,12147,222202,37.9932899,23.6987083,1563,38,8:55:30 PM,1,,9.81903,-1.00317,0.416591,9.75877,197,37.9932565,23.6988151,38.7972,
44,131,15.64000034,12154,222202,37.9921016,23.7004766,1408,51,8:55:45 PM,1,,9.37506,-1.03908,-0.1652,9.31584,197,37.9919504,23.7007359,50.6198,
45,130,15.64000034,12145,222203,37.9908266,23.7023866,1631,57,8:56:00 PM,1,,10.2658,-1.01035,1.22823,10.1418,196,37.9908071,23.7023855,56.1056,
44,129,15.64000034,12115,222203,37.9890933,23.704935,1449,54,8:56:15 PM,1,,10.2276,-0.984017,0.383072,10.173,195,37.9886873,23.7055863,53.0487,
43,132,15.64000034,12142,222203,37.987685,23.7070333,2174,73,8:56:30 PM,1,,9.46934,-0.368707,0.071826,9.46189,198,37.9874122,23.7074277,79.8873,
40,126,15.64000034,12121,222204,37.9859883,23.7095033,1062,40,8:56:45 PM,1,,10.2183,-0.665588,-0.488417,10.1849,192,37.9859815,23.7095413,40.8147,
34,125,15.64000034,12134,222204,37.9853716,23.71034,921,13,8:57:00 PM,1,,9.90918,-0.78051,1.28329,9.79468,191,37.9854535,23.7103447,12.8541,
34,107,15.64000034,12162,222204,37.9847266,23.711595,2015,50,8:57:15 PM,1,,9.72257,-2.10211,1.52989,9.36851,173,37.9848805,23.7113904,49.0814,
40,104,15.64000034,12159,222204,37.9843433,23.714025,1696,44,8:57:30 PM,1,,9.99468,-0.890643,1.41018,9.85453,170,37.9843498,23.7141991,43.6017,
39,77,15.64000034,12147,222204,37.98415,23.7159833,1589,42,8:57:45 PM,1,,9.80998,-0.632069,-0.861913,9.75158,143,37.9841506,23.7158954,41.9043,
41,73,15.64000034,12154,222204,37.98444,23.7175716,1280,33,8:58:00 PM,1,,9.64731,-0.304064,0.921768,9.59835,139,37.984558,23.7178794,32.7592,
44,74,15.64000034,12130,222204,37.9847566,23.7189966,803,19,8:58:15 PM,1,,9.16794,-0.603339,-1.30245,9.05487,140,37.9847772,23.718935,18.4998,
44,86,15.64000034,12122,222204,37.9847933,23.7191133,800,0,8:58:30 PM,1,,10.2081,-0.878672,0.299275,10.1658,152,37.9848049,23.7190866,0,
44,86,15.64000034,12121,222204,37.9847933,23.7191133,800,0,8:58:45 PM,1,,9.47412,-0.411803,0.493206,9.45231,152,37.9848049,23.7190866,0,
44,99,15.64000034,12131,222204,37.9848483,23.7190783,899,4,8:59:00 PM,1,,9.33984,-0.294487,0.220267,9.3326,165,37.9848138,23.7191139,4.02278,
43,75,15.64000034,12153,222204,37.9848666,23.7193583,1629,23,8:59:15 PM,1,,9.67834,-0.799663,1.41497,9.54089,141,37.9848682,23.7193658,21.3739,
43,71,15.64000034,12158,222205,37.9852216,23.7209599,1230,32,8:59:30 PM,1,,10.0496,0.512359,0.222661,10.0341,138,37.9852968,23.7210117,33.1269,
45,40,15.64000034,12792,222205,37.9853516,23.72188,1023,22,8:59:41 PM,1,,9.62753,-2.2697,0.287304,9.35175,107,37.9853687,23.7218326,24.3789,
54,72,15.64000034,12905,222205,37.9859166,23.72239,928,17,8:59:53 PM,1,,9.41912,-0.670376,-0.641646,9.3733,139,37.985829,23.7228984,18.9984,
55,95,15.64000034,12928,222205,37.9858483,23.7228383,1757,0,9:00:08 PM,1,,9.84717,-0.502782,2.28646,9.56484,162,37.9858156,23.7230168,0,
53,103,15.64000034,12415,222205,37.9857066,23.7238616,976,23,9:00:23 PM,1,,9.94441,-2.57856,0.148441,9.60314,170,37.9856899,23.7238436,22.1664,
51,69,15.64000034,12783,222205,37.985765,23.7246483,1408,39,9:00:29 PM,1,,9.35884,-0.502782,1.04148,9.28711,136,37.9861775,23.7249452,39.3279,
46,47,15.64000034,12362,222205,37.9868499,23.7261816,996,33,9:00:44 PM,1,,9.4054,-1.05584,-0.806846,9.31105,114,37.9868987,23.7262188,32.9918,
47,43,15.64000034,12139,222205,37.9870533,23.7264599,795,0,9:00:59 PM,1,,9.82955,-0.837971,0.411803,9.7851,110,37.9870032,23.7265041,0,
57,52,15.64000034,12275,222205,37.9873283,23.7270149,1353,24,9:01:14 PM,1,,9.73432,-0.656011,0.268151,9.70849,119,37.9873194,23.7270574,23.8653,
68,57,15.64000034,12455,222205,37.98791,23.7280349,1377,37,9:01:29 PM,1,,9.74895,-0.390255,0.411803,9.73243,124,37.9879508,23.728116,31.398,
74,44,15.64000034,12249,222205,37.9885766,23.72913,1343,32,9:01:44 PM,1,,9.71848,-0.502782,0.881066,9.66539,111,37.9886384,23.7291725,32.5429,
76,52,15.64000034,12169,222206,37.9893499,23.730395,1043,28,9:01:59 PM,1,,9.24457,-0.181959,-0.25618,9.23922,119,37.9892121,23.7302735,26.7182,
82,16,15.64000034,12512,222206,37.9897066,23.7308183,1828,22,9:02:09 PM,1,,9.53708,-0.339977,1.3623,9.43316,83,37.9896761,23.7308543,24.4249,
96,3,15.64000034,12904,222206,37.99067,23.7310816,801,16,9:02:24 PM,1,,9.34331,-0.318429,-0.232238,9.33499,70,37.9907119,23.7311742,14.5729,
99,44,15.64000034,12920,222206,37.9913583,23.7313416,1568,26,9:02:39 PM,1,,10.6327,0.464475,0.739808,10.5967,110,37.9913749,23.7314351,26.196,
88,84,15.64000034,12659,222206,37.9915866,23.7319333,864,13,9:02:49 PM,1,,9.71815,0.102951,0.675165,9.69412,151,37.9915747,23.7318503,13.6248,
85,94,15.64000034,12911,222206,37.9915866,23.7320516,800,0,9:03:04 PM,1,,10.0133,-0.806846,0.42138,9.97185,161,37.9915992,23.7320428,0,
86,98,15.64000034,12949,222206,37.99152,23.7325933,1504,24,9:03:19 PM,1,,9.50048,-0.572214,0.363919,9.47625,165,37.9915067,23.7326196,24.7206,
84,102,15.64000034,12946,222206,37.9913,23.7337083,1245,19,9:03:34 PM,1,,9.38188,-0.344765,0.557849,9.35893,169,37.9913231,23.7336941,19.5191,
83,101,15.64000034,12955,222206,37.9910666,23.7351766,1599,40,9:03:49 PM,1,,9.6161,-0.493206,0.572214,9.58638,168,37.9910925,23.7352501,40.17,
78,99,15.64000034,12238,222206,37.9907116,23.7374083,1792,47,9:04:04 PM,1,,10.078,-1.24498,0.0646434,10.0006,166,37.9907322,23.737318,47.2318,
86,101,15.64000034,12176,222207,37.9903199,23.7398599,2120,57,9:04:19 PM,1,,9.48003,-0.746991,0.110133,9.44991,168,37.9903472,23.7399737,56.9993,
94,101,15.64000034,12168,222207,37.9899683,23.7422516,1956,52,9:04:34 PM,1,,8.23644,0.124498,0.787692,8.19775,168,37.9899772,23.7423591,51.5991,
106,101,15.64000034,12162,222207,37.9896216,23.7442333,1189,32,9:04:49 PM,1,,9.75943,-0.390255,0.217872,9.74919,168,37.9896716,23.7443081,32.9577,
115,99,15.64000034,12164,222207,37.9894233,23.7455566,1183,30,9:05:04 PM,1,,9.62441,-0.280122,0.488417,9.60793,166,37.9894558,23.7455607,29.9843,
127,104,15.64000034,12168,222207,37.98912,23.7472433,1408,35,9:05:19 PM,1,,9.84484,-1.00796,0.586579,9.77553,171,37.9890927,23.7475862,35.5328,
131,104,15.64000034,12166,222207,37.9887383,23.7490433,1760,44,9:05:34 PM,1,,9.10234,-0.129287,-0.138864,9.10036,171,37.9887373,23.7494394,43.6744,
136,103,15.64000034,12155,222208,37.9883433,23.7509616,1354,36,9:05:49 PM,1,,8.20952,0.0335188,0.186748,8.20732,170,37.9884229,23.7510823,36.3609,
130,104,15.64000034,12161,222208,37.9879899,23.7528916,1248,46,9:06:04 PM,1,,10.529,-1.33118,-0.143652,10.4435,171,37.9879711,23.753266,45.9711,
129,102,15.64000034,12152,222208,37.9875933,23.7550466,1278,45,9:06:19 PM,1,,9.21972,-0.354342,1.04866,9.15303,169,37.9876616,23.7550837,44.4535,
120,104,15.64000034,12134,222208,37.9871833,23.7571066,801,28,9:06:34 PM,1,,9.82894,-0.818817,-1.22344,9.71806,171,37.9873038,23.7571576,29.5604,
124,112,15.64000034,12137,222208,37.9871516,23.7574333,800,0,9:06:49 PM,1,,9.14493,-0.397437,-0.0167594,9.13627,179,37.9872592,23.7574446,0,
124,112,15.64000034,12144,222208,37.9871516,23.7574333,800,0,9:07:04 PM,1,,9.94973,-0.550666,0.136469,9.93354,179,37.9872592,23.7574446,0,
124,112,15.64000034,12141,222208,37.9871516,23.7574333,800,0,9:07:19 PM,1,,9.14774,-0.407014,0.0143652,9.13867,179,37.9872533,23.7574425,0,
125,106,15.64000034,12334,222208,37.9871683,23.7577133,1775,26,9:07:34 PM,1,,8.87647,1.3216,2.60489,8.3821,173,37.9871973,23.7577329,28.0687,
129,103,15.64000034,12186,222208,37.9867749,23.759275,1314,34,9:07:49 PM,1,,10.2892,-0.639252,0.246603,10.2663,170,37.9868505,23.7593302,34.0247,
131,137,15.64000034,12848,222209,37.9865133,23.76034,896,22,9:08:01 PM,1,,9.58292,0.818817,-1.67594,9.39964,203,37.9864878,23.7604017,23.754,
130,169,15.64000034,12861,222209,37.986405,23.7603933,830,24,9:08:03 PM,1,,9.12297,-0.663194,-1.8148,8.91601,234,37.9863041,23.7603972,23.4428,
133,202,15.64000034,12932,222209,37.98608,23.7603316,1350,8,9:08:16 PM,1,,10.2774,-1.18513,-0.00957681,10.2089,267,37.9860947,23.7603377,7.40599,
130,179,15.64000034,12936,222209,37.9853366,23.7602333,800,7,9:08:31 PM,1,,10.0217,-0.392649,-0.603339,9.99579,244,37.9854311,23.7602073,8.57792,
130,179,15.64000034,12926,222209,37.9853166,23.7602433,800,0,9:08:46 PM,1,,10.171,-0.756568,-0.141258,10.1418,244,37.9853724,23.7602,0,
130,179,15.64000034,12929,222209,37.9853166,23.7602433,800,0,9:09:01 PM,1,,9.28089,-0.287304,-0.155623,9.27514,244,37.9853724,23.7602,0,
130,179,15.64000034,12931,222209,37.9853166,23.7602433,800,0,9:09:16 PM,1,,9.46692,-0.694318,-0.25618,9.43794,244,37.9853724,23.7602,0,
129,147,15.64000034,12945,222209,37.9851866,23.7602699,771,16,9:09:31 PM,1,,9.85151,-1.63763,-0.150835,9.71328,212,37.9852788,23.7602481,16.3053,
128,117,15.64000034,12932,222209,37.9850633,23.7604633,1651,12,9:09:37 PM,1,,9.78524,-1.05824,0.225055,9.72525,182,37.9850898,23.7605072,11.8432,
130,86,15.64000034,12926,222209,37.9850233,23.7606683,1115,15,9:09:41 PM,1,,8.80947,-0.972046,1.1564,8.67898,151,37.9850635,23.7605981,15.6576,
132,61,15.64000034,12934,222209,37.9851283,23.7612066,840,11,9:09:56 PM,1,,9.55419,-0.483629,0.141258,9.54089,126,37.9851746,23.7611994,11.9058,
129,57,15.64000034,12940,222209,37.9851933,23.7614183,1742,9,9:10:11 PM,1,,9.68676,-0.97444,-0.136469,9.63666,122,37.9852387,23.7614131,6.2958,
129,61,15.64000034,12950,222209,37.9856366,23.7625683,1376,34,9:10:26 PM,1,,9.48661,-0.237026,-0.430956,9.47386,126,37.9859744,23.7632066,34.1576,
135,91,15.64000034,12416,222209,37.9860083,23.7637466,1286,30,9:10:38 PM,1,,10.0679,0.260968,0.186748,10.0628,156,37.9860302,23.7635083,30.2722,
140,97,15.18000031,12245,222209,37.9857783,23.7650783,1152,17,9:10:53 PM,1,,9.13945,-1.73101,0.474052,8.9615,162,37.9858077,23.7651326,17.3741,
142,55,15.18000031,12675,222209,37.9859299,23.7653916,1823,26,9:10:58 PM,1,,10.1596,-1.04627,0.756568,10.0772,120,37.986006,23.7653057,25.4811,
145,40,15.18000031,12510,222209,37.9869449,23.7664766,1344,34,9:11:13 PM,1,,9.40744,-0.775721,0.665588,9.35175,105,37.9872018,23.7665404,33.6812,
150,39,15.18000031,12165,222209,37.9876916,23.7673,1052,16,9:11:28 PM,1,,10.0806,-1.23301,0.684742,9.98143,104,37.9877367,23.767154,16.2528,
154,54,15.18000031,12314,222210,37.9885716,23.7680683,1495,37,9:11:43 PM,1,,9.88146,-0.390255,0.220267,9.87129,119,37.9886752,23.7681261,37.6191,
152,49,15.18000031,12137,222210,37.989465,23.7696399,833,22,9:11:58 PM,1,,9.15977,-0.605733,-0.967257,9.08839,114,37.989491,23.7695797,23.5882,
149,41,15.18000031,12114,222210,37.9896083,23.7698083,800,0,9:12:13 PM,1,,9.59503,-0.35913,1.73101,9.43076,106,37.9896524,23.7697729,0,
151,43,15.18000031,12136,222210,37.99012,23.770385,1075,27,9:12:28 PM,1,,9.35098,-0.442927,0.438139,9.3302,108,37.9902185,23.7704404,27.4686,
153,51,15.18000031,12791,222210,37.9910299,23.771575,2229,58,9:12:43 PM,1,,9.00781,0.88346,-0.0933739,8.96389,116,37.9911515,23.7716839,58.8102,
157,67,15.18000031,12598,222210,37.9920316,23.7737066,2114,50,9:12:58 PM,1,,9.57651,-0.526724,1.80523,9.39006,132,37.9920036,23.7737307,49.8786,
153,57,15.18000031,12169,222210,37.992955,23.7758316,1700,57,9:13:13 PM,1,,9.50901,-0.866701,1.00078,9.4164,122,37.992607,23.7751695,56.1246,
162,46,15.18000031,12151,222211,37.9944566,23.7778766,1504,39,9:13:28 PM,1,,9.42005,-0.981623,0.222661,9.36612,111,37.994592,23.7779476,39.2375,
165,52,15.18000031,12146,222211,37.9955116,23.7794883,1154,31,9:13:43 PM,1,,9.67664,-1.03669,-0.500388,9.60793,117,37.9955328,23.779474,31.7705,
172,53,15.18000031,12150,222211,37.9961349,23.7805183,1287,34,9:13:58 PM,1,,9.18528,0.25618,-0.512359,9.1674,118,37.9962403,23.7806587,33.9479,
175,54,15.18000031,12116,222211,37.9966616,23.7813016,778,8,9:14:13 PM,1,,9.50738,-0.620098,-0.339977,9.48104,119,37.996669,23.7813188,7.34522,
180,40,15.18000031,12111,222211,37.99676,23.7814699,772,0,9:14:28 PM,1,,10.2962,-0.675165,0.397437,10.2663,105,37.9967611,23.7814311,0,
182,47,15.18000031,12152,222211,37.99718,23.7820649,1408,37,9:14:43 PM,1,,9.70709,-0.6608,0.373495,9.67736,112,37.9971758,23.7820276,37.0795,
183,47,15.18000031,12134,222211,37.9981599,23.7833916,1122,30,9:14:58 PM,1,,9.74607,-0.399832,0.4956,9.72525,112,37.9982278,23.7834296,28.809,
187,43,15.18000031,12126,222211,37.9989483,23.7843416,929,25,9:15:13 PM,1,,9.91149,-1.07978,-0.385466,9.84496,108,37.998979,23.7843144,24.061,
190,48,15.18000031,12150,222212,37.9996583,23.7851966,1595,41,9:15:28 PM,1,,9.23608,-0.287304,1.20189,9.15303,113,37.9996904,23.7851976,41.187,
188,57,15.18000031,12137,222212,38.00065,23.7869733,2188,51,9:15:43 PM,1,,10.2849,-1.06063,2.60489,9.89284,122,38.0006383,23.7869524,52.7595,
189,66,15.18000031,12148,222212,38.0017683,23.7898516,1897,71,9:15:58 PM,1,,9.69902,-0.474052,-0.385466,9.67976,131,38.0017383,23.7898384,71.5048,
189,47,15.18000031,12138,222212,38.0028633,23.7923249,1409,52,9:16:13 PM,1,,9.26013,-0.612916,-0.105345,9.23922,112,38.0028746,23.7922798,51.9863,
190,44,15.18000031,12764,222212,38.0034416,23.7931016,800,0,9:16:28 PM,1,,9.90358,-0.960075,0.0143652,9.85693,109,38.0034295,23.7930557,0,
190,44,15.18000031,12864,222212,38.0034416,23.7931016,768,0,9:16:43 PM,1,,9.26328,-0.627281,0.0861913,9.24162,109,38.0034295,23.7930557,0,
190,44,15.18000031,12887,222212,38.0034416,23.7931016,1044,0,9:16:58 PM,1,,9.7845,-0.787692,1.61848,9.61751,109,38.0034295,23.7930557,0,
190,83,15.18000031,12891,222212,38.0034716,23.7932183,1439,10,9:17:02 PM,1,,9.80278,0.97444,0.0694318,9.75398,148,38.0034881,23.7931293,11.3742,
190,123,15.18000031,12885,222212,38.003455,23.7932883,1568,12,9:17:04 PM,1,,10.0766,2.08774,0.852336,9.82102,188,38.003498,23.7931659,12.3786,
192,141,15.18000031,12282,222212,38.0029416,23.7939033,1600,24,9:17:19 PM,1,,9.42768,-0.916979,0.73502,9.35415,206,38.0030612,23.7937696,24.2597,
200,137,15.18000031,12162,222213,38.0023149,23.7946166,1555,24,9:17:34 PM,1,,9.44634,-0.476446,0.45011,9.42358,202,38.0023809,23.794589,24.1192,
208,135,15.18000031,12145,222213,38.0014616,23.7956783,1728,28,9:17:49 PM,1,,9.16342,-0.665588,0.521936,9.1243,200,38.0013194,23.795904,28.333,
215,136,15.18000031,12141,222213,38.0004983,23.796835,1607,26,9:18:04 PM,1,,10.0986,-1.30963,0.88346,9.97424,201,38.0004159,23.7970187,26.484,
217,144,15.18000031,12136,222213,38.00002,23.7974183,2038,18,9:18:19 PM,1,,11.4606,-2.36547,-1.07978,11.1618,209,38.000004,23.7975136,18.531,
221,137,15.18000031,12150,222213,37.9988433,23.7987533,2148,59,9:18:34 PM,1,,10.5195,-0.6608,-0.0646434,10.4986,202,37.9988246,23.7989082,60.7599,
225,137,15.18000031,12159,222213,37.9979916,23.7998116,2076,29,9:18:49 PM,1,,10.8824,-0.792481,2.09493,10.6494,202,37.9979702,23.7999525,30.3128,
229,94,15.18000031,12727,222213,37.9975733,23.8004683,1092,19,9:18:58 PM,1,,9.93106,-0.76375,0.711078,9.87608,159,37.9975893,23.8005423,19.2588,
223,88,15.18000031,12930,222213,37.9975933,23.8016816,2403,38,9:19:13 PM,1,,9.13715,-0.622492,0.442927,9.10515,153,37.9975739,23.8019822,37.0634,
221,91,15.18000031,12185,222214,37.99754,23.8034083,1409,37,9:19:28 PM,1,,10.3787,-0.612916,-0.136469,10.3597,156,37.9975126,23.8031392,37.0364,
219,91,15.18000031,12149,222214,37.9974366,23.8054033,1856,50,9:19:43 PM,1,,9.84325,0.011971,-0.328006,9.83778,156,37.9974812,23.804399,50.0109,
218,124,15.18000031,12515,222214,37.9973483,23.8062516,880,16,9:19:53 PM,1,,9.48751,-1.23541,-0.208296,9.40442,189,37.9974194,23.8062571,16.1621,
217,57,15.18000031,12660,222214,37.99735,23.80633,857,6,9:19:56 PM,1,,9.07881,-0.500388,1.18034,8.98783,122,37.997428,23.8063846,7.67154,
219,27,15.18000031,12869,222214,37.9977533,23.8066716,2176,35,9:20:05 PM,1,,9.44539,0.998382,-0.0215478,9.39245,92,37.9977804,23.8066159,34.7382,
218,127,15.18000031,12903,222214,37.99812,23.8069816,1513,18,9:20:19 PM,1,,8.80049,-0.0766145,0.952892,8.74841,192,37.9981349,23.8069629,15.3457,
222,157,15.18000031,12561,222214,37.997055,23.8080466,1632,43,9:20:31 PM,1,,9.49516,0.047884,0.196325,9.49301,222,37.9967218,23.8081805,41.1814,
228,187,15.18000031,12173,222214,37.9958716,23.808145,1378,37,9:20:43 PM,1,,10.8279,-0.802058,0.23942,10.7955,252,37.9959559,23.8081414,37.755,
240,208,15.18000031,12141,222214,37.9951516,23.807705,1522,8,9:20:58 PM,1,,9.76181,-0.718261,2.29125,9.46189,273,37.9951729,23.8077691,6.43779,
246,197,15.18000031,12087,222214,37.9948583,23.8075899,1087,0,9:21:13 PM,1,,9.19895,-0.605733,0.806846,9.14346,262,37.9948713,23.8076302,0,
244,197,15.18000031,12270,222214,37.9948949,23.8076399,947,0,9:21:28 PM,1,,9.80262,-1.55144,2.42293,9.37091,262,37.994906,23.8076242,0,
242,196,15.18000031,12627,222214,37.99487,23.80762,3206,11,9:21:32 PM,1,,9.80164,-0.146046,3.00712,9.32781,261,37.9948907,23.8076281,12.3917,
238,156,15.18000031,12863,222214,37.9943816,23.807355,1738,10,9:21:43 PM,1,,9.823,-0.402226,2.42772,9.50977,221,37.9944158,23.8074436,9.9526,
238,120,15.18000031,12886,222214,37.9942766,23.8075299,1509,21,9:21:46 PM,1,,9.38227,0.538695,1.32399,9.27274,185,37.9943524,23.8076494,21.8029,
236,106,15.18000031,12873,222214,37.99417,23.8079716,800,0,9:22:01 PM,1,,9.60572,-0.356736,0.325611,9.59357,171,37.9941634,23.8080657,0,
236,69,15.18000031,12901,222214,37.9941716,23.8080833,1173,9,9:22:12 PM,1,,9.64997,-2.04225,0.610521,9.41161,134,37.99417,23.8081051,8.12558,
237,38,15.18000031,12893,222215,37.9946549,23.80865,1109,23,9:22:21 PM,1,,9.57052,-0.68953,-1.79326,9.37569,103,37.9946809,23.8086987,22.2545,
237,356,15.18000031,12881,222215,37.9947983,23.808715,1245,10,9:22:25 PM,1,,9.96361,-2.44927,1.57299,9.52892,61,37.9947753,23.8087266,11.0839,
237,325,15.18000031,12884,222215,37.9948316,23.80866,1280,14,9:22:26 PM,1,,9.56744,0.225055,1.67834,9.4164,30,37.9947978,23.8086913,16.4634,
236,291,15.18000031,12847,222215,37.9949166,23.808455,802,18,9:22:29 PM,1,,9.6789,-0.586579,-1.32639,9.56962,356,37.9949166,23.8084563,17.2594,
227,323,15.18000031,12907,222215,37.9951983,23.8077916,1441,5,9:22:44 PM,1,,9.61765,-0.730232,-1.67355,9.44273,28,37.9951689,23.8079454,5.17414,
223,307,15.18000031,12872,222215,37.9952816,23.807665,1249,0,9:22:59 PM,1,,9.44781,-0.632069,-0.320823,9.42118,12,37.9952657,23.807693,0,
